"assessid","stockid","scientificname","stocklong","Fmsy","Ftype","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","minratio"
"AFSC-NROCKGA-1959-2008-MELNYCHUK","NROCKGA","Sebastes polyspinis","Northern rockfish Gulf of Alaska","0.073","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0684931506849315,0.273972602739726,0.616438356164384,1.21917808219178,2.04109589041096,1.35616438356164,0.89041095890411,0.808219178082192,0.63013698630137,0.410958904109589,0.753424657534247,0.808219178082192,0.63013698630137,0.589041095890411,0.602739726027397,0.547945205479452,0.150684931506849,0.123287671232877,0.136986301369863,0.164383561643836,0.287671232876712,0.753424657534247,0.684931506849315,0.178082191780822,0.0273972602739726,0.0410958904109589,0.0684931506849315,0.150684931506849,0.191780821917808,0.219178082191781,0.561643835616438,0.972602739726027,0.602739726027397,0.753424657534247,0.726027397260274,0.452054794520548,0.397260273972603,0.424657534246575,0.794520547945206,0.506849315068493,0.493150684931507,0.534246575342466,0.84931506849315,0.767123287671233,0.780821917808219,0.821917808219178,0.657534246575343,NA,0.0273972602739726
"AFSC-NRSOLEEBSAI-1971-2008-STANTON","NRSOLEEBSAI","Lepidopsetta polyxystra","Northern rock sole Eastern Bering Sea and Aleutian Islands","0.183","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.841530054644809,0.639344262295082,0.295081967213115,0.344262295081967,0.256830601092896,0.360655737704918,0.344262295081967,0.409836065573771,0.426229508196721,1.11475409836066,0.497267759562842,0.442622950819672,0.770491803278688,1.45355191256831,1.01639344262295,0.420765027322404,0.601092896174863,0.475409836065574,0.448087431693989,0.355191256830601,0.306010928961749,0.218579234972678,0.295081967213115,0.142076502732240,0.169398907103825,0.207650273224044,0.125683060109290,0.191256830601093,0.169398907103825,0.245901639344262,0.19672131147541,0.207650273224044,0.213114754098361,NA,0.125683060109290
"AFSC-PCODBSAI-1964-2008-MELNYCHUK","PCODBSAI","Gadus macrocephalus","Pacific cod Bering Sea and Aleutian Islands","0.160129","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271355804329348,0.318411135654055,0.233609642777111,0.217638102554311,0.206620876279428,0.190643049829134,0.266557225742327,0.345777931941901,0.397293743725074,0.388117278520127,0.450181307412436,0.594314970960918,0.573277272014546,0.636427206595515,0.876037858205893,0.895545835867512,0.716053899605449,0.791885881823007,0.96251550723231,0.957626289083178,1.06236366174502,0.832786969568773,0.7136850888651,0.747683284952392,0.672065591300864,0.723845964867858,0.764951329313039,0.818891879992156,0.860413490528738,0.900376584432406,0.930444526960573,NA,NA
"AFSC-PCODGA-1964-2008-MELNYCHUK","PCODGA","Gadus macrocephalus","Pacific cod Gulf of Alaska","0.195961","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0889750767305255,0.423531951157889,0.42144198856516,0.801131389258247,0.744683913915992,0.56465339116457,0.648179459851825,0.399829638028705,0.222961135800668,0.35054115222595,0.430203569408299,0.430348324225305,0.544462658522057,0.922781193024372,1.03956164327827,1.15708366348235,0.84599635112864,0.699392205136096,0.983110944873662,0.992338039304552,1.13021496149222,1.10333883667920,1.29630612615163,1.14899079862262,0.931549996472765,0.974022358263201,0.940717126573581,0.988099930928436,0.888732409837526,0.8700084710511,0.842502522623691,NA,NA
"AFSC-PERCHEBSAI-1974-2009-STANTON","PERCHEBSAI","Sebastes alutus","Pacific Ocean perch Eastern Bering Sea and Aleutian Islands","0.119762","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94908538578487,0.731494078559132,0.693219792876694,0.457217101239581,0.405170146492729,0.0907480436413249,0.0452552129770608,0.0512936479228228,0.0142127164604516,0.0442634227148329,0.0855886361340123,0.112589335036313,0.163869568514036,0.497706557724843,0.201587341880500,0.320838852452827,0.388973598498092,0.279615695162228,0.25142823659109,0.338143793462753,0.287297053516598,0.221874378836796,0.274074116802538,0.207634867613887,0.198928753422767,0.233551235593602,0.305063550945283,0.246676811775036,0.214959441733758,0.262517800079821,0.374681498123857,0.258636906846731,0.0142127164604516
"AFSC-POPERCHGA-1959-2008-MELNYCHUK","POPERCHGA","Sebastes alutus","Pacific ocean perch Gulf of Alaska","0.073","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575342465753425,1.98630136986301,2.63013698630137,5.97260273972603,11.1780821917808,5.67123287671233,4.67123287671233,4.86301369863014,3.79452054794521,2.61643835616438,4.46575342465753,5.19178082191781,4,4.6027397260274,5.93150684931507,7.08219178082192,4.65753424657534,2,2.20547945205479,3.19178082191781,3.61643835616438,2.02739726027397,1.01369863013699,0.835616438356164,0.191780821917808,0.493150684931507,0.972602739726027,1.80821917808219,2.61643835616438,3.02739726027397,1.45205479452055,1.09589041095890,0.287671232876712,0.164383561643836,0.465753424657534,0.643835616438356,0.726027397260274,0.684931506849315,0.808219178082192,0.780821917808219,0.835616438356164,0.863013698630137,0.726027397260274,0.753424657534247,0.726027397260274,0.821917808219178,0.726027397260274,NA,0.164383561643836
"AFSC-RKCRABBB-1960-2008-JENSEN","RKCRABBB","Paralithodes camtschaticus","Red king crab Bristol Bay","0.108979","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618477562575854,1.12505699184961,1.06848503798636,0.69007792229736,0.816384497317792,1.75494973452431,1.59054222211020,0.980441884861925,1.71286231304572,0.0292619886689964,0.0259807651905486,0.694884826870511,0.687797528772388,1.27065433834469,0.846844425173018,0.5916823861726,0.618535032601618,0.601395197763182,0.963276722727023,0.822839580459798,1.00891801778302,0.725374772685984,0.930378542587091,NA,NA
"AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK","SABLEFEBSAIGA","Anoplopoma fimbria","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","0.101","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108910891089109,0.524752475247525,0.900990099009901,0.554455445544554,0.198019801980198,0.217821782178218,0.386138613861386,0.445544554455445,0.693069306930693,0.861386138613861,0.96039603960396,1.22772277227723,1.71287128712871,1.38613861386139,1.43564356435644,1.36633663366337,1.63366336633663,1.28712871287129,0.663366336633663,0.673267326732673,0.584158415841584,0.633663366336634,0.504950495049505,0.475247524752475,0.514851485148515,0.435643564356436,0.821782178217822,1.06930693069307,1.15841584158416,1.12871287128713,1.12871287128713,1.05940594059406,1.02970297029703,1.10891089108911,1.14851485148515,0.96039603960396,0.821782178217822,0.732673267326733,0.732673267326733,0.732673267326733,0.861386138613861,0.762376237623762,0.742574257425742,0.801980198019802,0.792079207920792,0.712871287128713,0.693069306930693,0.683168316831683,0.663366336633663,0.108910891089109
"AFSC-SNOWCRABBS-1979-2008-JENSEN","SNOWCRABBS","Chionoecetes opilio","Snow crab Bering Sea","0.0655166","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812482321289888,1.16430048874490,1.21334697728837,0.620491213783196,0.471970398651939,0.424823666451179,0.962822606868231,1.15506849815903,1.07769400481313,1.23953590006391,1.30130794783640,1.41076552525902,3.20666728271497,3.65282254561279,2.99257583742015,2.01254909053975,1.06557675508138,0.925240163587125,1.76781796590163,4.89690448185658,5.76249081126853,1.12045546606320,0.909938519142202,1.24351507937797,1.01179145453900,0.720999424925196,0.667553604001799,0.903285069275484,0.843836674951399,1.49085050150789,0.424823666451179
"AFSC-SRAKEROCKBSAI-1977-2008-STANTON","SRAKEROCKBSAI","Sebastes borealis","Shortraker rockfish Bering Sea and Aleutian Islands","0.0225","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24444444444444,1.24444444444444,0.977777777777778,0.355555555555556,0.133333333333333,0.0444444444444444,0.0444444444444444,0.0888888888888889,0.133333333333333,0.311111111111111,1.11111111111111,0.755555555555556,0.622222222222222,0.755555555555556,0.4,0.355555555555556,0.4,0.222222222222222,0.4,0.355555555555556,0.666666666666667,0.4,0.711111111111111,0.533333333333333,0.533333333333333,0.4,0.533333333333333,0.8,0.355555555555556,0.0444444444444444
"AFSC-TANNERCRABBSAI-1965-2008-JENSEN","TANNERCRABBSAI","Chionoecetes bairdi","Tanner crab Bering Sea and Aleutian Islands","0.353052","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15630173570483,0.766005844042931,0.399315936309967,1.09234156349252,1.16973972791686,1.42657480930914,1.8937064962331,0.848264001734228,0.429992623660532,0.284057765101853,0.183799325263377,0.507993100170867,0.222296818565484,0.245287101745444,0.412019179767509,0.471125279923549,0.75498896232354,1.28980648585446,1.07507366821176,0.877698468734675,0.819078009058396,0.666142508172644,0.621745209748838,0.274736639366686,0.498206006221815,0.468730710337868,0.110082243777269,0.072875407981443,0.101184275344809,0.136271137575227,0.128582697197305,0.0844491398651558,0.127406747014064,0.23890231564039,0.150999634708817,NA,NA
"AFSC-WPOLLAI-1976-2008-MELNYCHUK","WPOLLAI","Theragra chalcogramma","Walleye pollock Aleutian Islands","0.357","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476190476190476,0.0700280112044818,0.341736694677871,0.204481792717087,0.249299719887955,0.198879551820728,0.218487394957983,0.215686274509804,0.109243697478992,0.092436974789916,0.176470588235294,0.0476190476190476,0.38655462184874,0.624649859943978,0.439775910364146,0.484593837535014,0.627450980392157,0.781512605042017,0.490196078431373,0.512605042016807,0.53781512605042,0.0252100840336134,0.0280112044817927,0.0196078431372549,0.0252100840336134,0.0420168067226891,0.0252100840336134,0.0364145658263305,0.0364145658263305,0.0476190476190476,0.0224089635854342,0.0196078431372549
"AFSC-WPOLLEBS-1963-2008-MELNYCHUK","WPOLLEBS","Theragra chalcogramma","Walleye pollock Eastern Bering Sea","0.277955","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39434215970211,0.406133472210583,0.471349503232184,0.611547706215207,0.70547162402592,0.620151833170278,0.752432520907614,0.929022862423734,1.06638277388344,1.38443718561640,1.86227009622169,1.48604091688404,1.26640497163349,1.05385817740497,1.10046954315477,1.08945715934205,0.85252433873005,0.454617430714718,0.391583302040478,0.360155777529481,0.412785392656825,0.347417188708032,0.370975489195455,0.263546279567056,0.401724397762254,0.474649963023162,0.71277803182264,0.769513629910557,0.557885380748764,0.427088913246503,0.443573427532199,0.358027403453624,0.396275092272827,0.430220892887205,0.418471158424058,0.343102961761403,0.428827239537601,0.543947065314564,0.557390041423197,0.479416185773423,0.51849738632569,0.633547547822034,0.843408656066073,0.973221078969563,0.852132795931809,0.263546279567056
"AFSC-YSOLEBSAI-1959-2008-MELNYCHUK","YSOLEBSAI","Limanda aspera","Yellowfin sole Bering Sea and Aleutian Islands","0.13","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30769230769231,1.30769230769231,2.15384615384615,3.46153846153846,1.84615384615385,4.15384615384615,4,6.38461538461538,2.15384615384615,3.15384615384615,1.30769230769231,1.38461538461538,0.846153846153846,0.615384615384615,1.15384615384615,0.692307692307692,0.538461538461539,0.538461538461539,0.461538461538462,0.461538461538462,0.692307692307692,1,0.923076923076923,0.846153846153846,1.07692307692308,0.769230769230769,0.384615384615385,0.384615384615385,0.692307692307692,0.461538461538462,0.615384615384615,0.538461538461539,0.615384615384615,0.846153846153846,0.538461538461539,0.384615384615385,0.461538461538462,0.307692307692308,0.384615384615385,0.384615384615385,0.384615384615385,0.538461538461539,0.538461538461539,0.692307692307692,0.615384615384615,0.307692307692308
"AFWG-CAPENOR-1965-2007-MINTO","CAPENOR","Mallotus villosus","Capelin Barents Sea","0.214238","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2743934087899,0.940581482397813,0.753151833250417,0.759736336075736,1.59221458937402,2.22936326343052,1.46156638562449,1.26558999610888,0.935926451292052,2.06506218184018,1.95366529755061,2.30646495593142,2.08725454907519,3.72729421894176,3.65686521740242,0,0,0,0,0.65236932188223,0.97595119127479,2.76011677234507,0,0,0,0.00538996074965903,0.00250951935978748,0.191773967820039,0.503237054117384,0.761855463571344,1.41663245314325,1.88041870656533,0,0.0124804973508147,0,NA,NA,0
"AFWG-CODCOASTNOR-1982-2006-MINTO","CODCOASTNOR","Gadus morhua","Atlantic cod coastal Norway","0.141717","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70190446742351,1.81083746305502,1.67240105318736,1.6871670756829,1.81156494563491,1.44428263722592,0.941241531789324,0.709154276183919,1.01698033397450,1.22621063895197,1.27001220108137,1.5193182174223,1.61260980096031,2.13954432591814,1.98740819609188,1.80603534002235,1.78311716330291,1.54780857930835,1.80373407305646,2.32368145442221,1.69773487071674,1.87746611712179,2.16996074990954,NA,NA,0.709154276183919
"AFWG-CODNEAR-1943-2006-MINTO","CODNEAR","Gadus morhua","Atlantic cod Northeast Arctic","0.286312","Schaefer Fmsy",0.903355325447181,0.919795528131569,0.89866915557139,0.682899093055733,0.71425904720409,1.14925928537368,1.47058718338576,1.10908452174153,1.24158472899071,1.07651952969516,1.05938980877757,1.28000000368588,1.62277849585877,1.55157908586616,1.11218780226609,1.07865036033538,0.768486321479045,0.701198682413624,1.10745263775320,1.49043221610040,1.58407212236994,1.49390418008546,1.21756220408131,1.15264673032286,1.72173256997785,1.42177128989441,1.56870066814196,1.62088528307552,1.5479204403754,1.38073434011537,1.53813835708899,1.41687186330796,1.69189824721980,1.37117556610306,1.18609898220272,1.12319113841405,1.16096236021277,1.62213091896599,1.65939729071762,1.30425531786653,0.769162265607645,0.713795128368223,0.937472319228012,0.86074266244334,1.24913412255782,1.41515111323832,1.51645742338832,1.73853194511621,1.68404709620731,1.54027096051999,1.31727999573596,1.08096219742456,1.20646353879035,1.19572115561359,1.34782704784554,1.44334159863578,1.42388576466740,NA,NA,0.682899093055733
"AFWG-GHALNEAR-1959-2007-JENNINGS","GHALNEAR","Reinhardtius hippoglossoides","Greenland halibut Northeast Arctic","0.133185","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75365388207269,1.52266747932093,1.08897597773026,0.869183521708258,0.804070235611899,1.19847365953823,2.15101283696813,2.44389833569384,1.64733890947281,1.24669351040820,1.63771695231184,1.87662121936172,2.14782944376226,2.14714838712013,2.12078903598986,1.23893979827922,1.15844506695809,1.22500457360939,1.43725973109215,1.60016450156379,1.76340530866347,1.62354428644987,1.87829940456837,1.69183370887691,1.73960386856567,1.71185723023653,2.23997411612949,3.47339641224493,1.43411610431260,1.73114570019429,1.33606050710740,1.49768834535319,1.59046716528095,0.988134627456187,1.10977384591302,1.76289354990133,1.29199157185134,1.36933079537313,1.11828704120144,1.06861929115319,1.29591037139214,1.35002406926474,1.20352446879046,NA,NA,0.804070235611899
"AFWG-GOLDREDNEAR-1986-2006-MINTO","GOLDREDNEAR","Sebastes norvegicus","Golden Redfish Northeast Arctic","0.061532","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78970931709105,1.92088457338077,1.64470179428367,1.71674552587227,1.93240362289540,1.73627869216716,2.11374690287696,2.2095517075808,2.67067111047973,3.0250183651564,2.61882446899745,2.20430488308268,2.20974626475656,1.98339630144353,2.05313355465068,2.17648221794852,2.64605073871729,NA,NA,1.64470179428367
